"","deployment","room","participant_id","environment","pm","peak_idx","valley_idx_b","valley_idx_a","peak_hgt","k_val","conv_tol","cumm_pm","hepa","total_pm","peak_width"
"1","IB","residential","502","indoor","pm1",31,24,41,7.512,-0.0492943755988482,2.10589808542158e-07,61.973,TRUE,43597.721,17
"2","IB","residential","502","indoor","pm1",378,296,434,19.47,-0.00467389825163325,1.13299093067586e-06,879.301,FALSE,99903.081,138
"3","IB","residential","502","indoor","pm1",1696,1695,1706,10.867,0.0115562737067684,3.20219714137375e-06,86.207,FALSE,99903.081,11
"4","IB","residential","502","indoor","pm1",2146,2142,2191,62.654,-0.0629866953195539,4.23099491994735e-06,872.415,TRUE,43597.721,49
"5","IB","residential","502","indoor","pm1",3181,3163,3192,12.279,-0.0498539497693179,8.62234959348726e-07,97.787,TRUE,43597.721,29
"6","IB","residential","502","indoor","pm1",3226,3197,3393,49.938,-0.00522287632287715,1.58868575060549e-06,4118.6,FALSE,99903.081,196
"7","IB","residential","502","indoor","pm1",4431,4425,4458,16.493,-0.00089380197985988,6.67943791558065e-07,386.125,FALSE,99903.081,33
"8","IB","residential","502","indoor","pm1",5301,5280,5356,19.434,-0.0063047607505804,1.05178090337838e-06,831.26,FALSE,99903.081,76
"9","IB","residential","502","indoor","pm1",5434,5428,5445,8.078,-0.0253119905588473,7.87314707040203e-06,79.262,TRUE,43597.721,17
"10","IB","residential","502","indoor","pm1",5823,5819,5833,10.761,-0.0487398661671047,4.86476105032804e-06,86.749,TRUE,43597.721,14
"11","IB","residential","502","indoor","pm1",6086,5897,6196,27.009,-0.00406981568966511,3.21083678175997e-06,2182.503,FALSE,99903.081,299
"12","IB","residential","502","indoor","pm1",6367,6366,6378,12.214,0.00415320299897974,2.90135333666282e-06,73.87,FALSE,99903.081,12
"13","IB","residential","502","indoor","pm1",8623,8594,8945,62.883,-0.00530280141475055,4.64327691524024e-06,8407.033,FALSE,99903.081,351
"14","IB","residential","502","indoor","pm1",9163,9161,9173,11.442,-0.0110364049061625,7.59924615194174e-08,113.59,FALSE,99903.081,12
"15","IB","residential","502","indoor","pm1",10075,10040,10108,14.954,-0.00557925120414207,7.04580644072298e-06,425.717,FALSE,99903.081,68
"16","IB","residential","502","indoor","pm1",10471,10469,10481,10.02,-0.0909313767227785,3.7696958975493e-06,72.425,TRUE,43597.721,12
"17","IB","residential","502","indoor","pm1",10929,10928,10941,7.227,-0.0353171993086177,7.70288367296364e-07,75.852,TRUE,43597.721,13
"18","IB","residential","502","indoor","pm1",11089,11076,11199,19.593,-0.00356994308066726,1.86674188281549e-06,1576.21,FALSE,99903.081,123
"19","IB","residential","502","indoor","pm1",11316,11288,11413,30.472,-0.00959508975984339,1.58184749005377e-06,1710.167,FALSE,99903.081,125
"20","IB","residential","502","indoor","pm1",11903,11862,11945,18.734,-0.0235884178598789,5.41007503910088e-06,519.053,TRUE,43597.721,83
"21","IB","residential","502","indoor","pm1",12238,12225,12249,12.293,-0.0615364738726248,8.13878431155384e-07,92.147,TRUE,43597.721,24
"22","IB","residential","502","indoor","pm1",12463,12460,12476,12.669,-0.0746494754212689,7.38976377495643e-06,122.007,TRUE,43597.721,16
"23","IB","residential","502","indoor","pm1",12499,12469,12584,15.463,-0.00370777741927547,3.21807785000357e-09,1138.377,FALSE,99903.081,115
"24","IB","residential","502","indoor","pm1",12704,12667,12747,16.314,-0.00467461913160772,8.27183094235004e-07,565.425,FALSE,99903.081,80
"25","IB","residential","502","indoor","pm1",12759,12758,12769,7.077,-0.0152358323655406,9.22972741355107e-06,61.069,TRUE,43597.721,11
"26","IB","residential","502","indoor","pm1",12948,12946,12959,11.755,-0.00520071037984219,2.99391659905067e-07,125.7,FALSE,99903.081,13
"27","IB","residential","502","indoor","pm1",12991,12986,13001,6.861,-0.0509515916665219,8.67089867791271e-06,56.602,TRUE,43597.721,15
"28","IB","residential","502","indoor","pm1",14816,14814,14826,12.128,-0.117580589093523,3.12005415131678e-07,83.017,TRUE,43597.721,12
"29","IB","residential","502","indoor","pm25",31,30,41,7.512,-0.0492943755988482,2.10589808542158e-07,61.973,TRUE,49950.437,11
"30","IB","residential","502","indoor","pm25",378,302,424,19.47,-0.00465366072022133,5.31606964303269e-07,741.09,FALSE,108267.935,122
"31","IB","residential","502","indoor","pm25",2146,2142,2159,62.654,-0.119553787784656,8.77003796506033e-07,472.151,TRUE,49950.437,17
"32","IB","residential","502","indoor","pm25",3181,3175,3192,12.279,-0.0498539497693179,8.62234959348726e-07,97.787,TRUE,49950.437,17
"33","IB","residential","502","indoor","pm25",3226,3199,3361,49.938,-0.0057333611948271,3.92792722180273e-06,3543.831,FALSE,108267.935,162
"34","IB","residential","502","indoor","pm25",4431,4425,4454,16.493,-0.00119415537292169,1.4405588424175e-06,330.68,FALSE,108267.935,29
"35","IB","residential","502","indoor","pm25",5301,5282,5332,19.434,-0.00636505762415056,7.73064941725248e-08,509.381,FALSE,108267.935,50
"36","IB","residential","502","indoor","pm25",5434,5433,5445,8.078,-0.0253119905588473,7.87314707040203e-06,79.262,TRUE,49950.437,12
"37","IB","residential","502","indoor","pm25",5823,5819,5833,10.761,-0.0487398661671047,4.86476105032804e-06,86.749,TRUE,49950.437,14
"38","IB","residential","502","indoor","pm25",6086,5904,6192,27.009,-0.00401594536054392,2.5345945654936e-06,2121.75,FALSE,108267.935,288
"39","IB","residential","502","indoor","pm25",6367,6366,6378,12.214,0.00415320299897974,2.90135333666282e-06,73.87,FALSE,108267.935,12
"40","IB","residential","502","indoor","pm25",8623,8597,8928,62.883,-0.00537881850655673,2.86027692337296e-06,8193.77,FALSE,108267.935,331
"41","IB","residential","502","indoor","pm25",10075,10059,10088,14.954,-0.00864913550826048,5.99190847374903e-08,186.5,FALSE,108267.935,29
"42","IB","residential","502","indoor","pm25",10471,10469,10481,10.02,-0.0909313767227785,3.7696958975493e-06,72.425,TRUE,49950.437,12
"43","IB","residential","502","indoor","pm25",10929,10928,10941,7.227,-0.0353171993086177,7.70288367296364e-07,75.852,TRUE,49950.437,13
"44","IB","residential","502","indoor","pm25",11089,11076,11150,19.593,-0.00621644072955734,2.01780616747509e-06,938.742,FALSE,108267.935,74
"45","IB","residential","502","indoor","pm25",11316,11288,11407,30.472,-0.00981579048895723,1.49251138681447e-06,1639.397,FALSE,108267.935,119
"46","IB","residential","502","indoor","pm25",11903,11880,11935,18.734,-0.0233015135971551,4.58731313863239e-06,441.2,TRUE,49950.437,55
"47","IB","residential","502","indoor","pm25",12238,12231,12249,12.293,-0.0615364738726248,8.13878431155384e-07,92.147,TRUE,49950.437,18
"48","IB","residential","502","indoor","pm25",12463,12460,12476,12.669,-0.0746494754212689,7.38976377495643e-06,122.007,TRUE,49950.437,16
"49","IB","residential","502","indoor","pm25",12499,12492,12548,15.463,-0.00396379644214557,5.4792495431895e-07,705.695,FALSE,108267.935,56
"50","IB","residential","502","indoor","pm25",12704,12674,12729,16.314,-0.00575793835246504,2.58516254371908e-07,347.751,FALSE,108267.935,55
"51","IB","residential","502","indoor","pm25",12948,12946,12959,11.755,-0.00520071037984219,2.99391659905067e-07,125.7,FALSE,108267.935,13
"52","IB","residential","502","indoor","pm25",14816,14814,14826,12.128,-0.117580589093523,3.12005415131678e-07,83.017,TRUE,49950.437,12
"53","IB","residential","502","indoor","pm10",378,340,390,19.47,-0.00605024015979763,2.89820284158817e-06,222.169,FALSE,161400.216,50
"54","IB","residential","502","indoor","pm10",2146,2142,2157,62.654,-0.122477478210927,5.36021665251413e-06,439.337,TRUE,99177.084,15
"55","IB","residential","502","indoor","pm10",3181,3179,3192,12.279,-0.0498539497693179,8.62234959348726e-07,97.787,TRUE,99177.084,13
"56","IB","residential","502","indoor","pm10",3226,3223,3336,49.938,-0.00564867469082182,4.59778777792782e-06,3085.802,FALSE,161400.216,113
"57","IB","residential","502","indoor","pm10",4431,4425,4442,16.493,-0.00994943778399829,5.66641820606768e-06,165.028,FALSE,161400.216,17
"58","IB","residential","502","indoor","pm10",5301,5290,5320,19.434,-0.00667520207113805,1.45305304407337e-07,329.862,FALSE,161400.216,30
"59","IB","residential","502","indoor","pm10",5823,5822,5833,10.761,-0.0487398661671047,4.86476105032804e-06,86.749,TRUE,99177.084,11
"60","IB","residential","502","indoor","pm10",6086,5906,6149,27.009,-0.00471798398013793,1.98857096964602e-08,1367.895,FALSE,161400.216,243
"61","IB","residential","502","indoor","pm10",8623,8599,8879,62.883,-0.0055975389201498,7.22106041010786e-07,7520.785,FALSE,161400.216,280
"62","IB","residential","502","indoor","pm10",10075,10074,10085,14.954,-0.0063909185357172,9.92463407259429e-06,148.588,FALSE,161400.216,11
"63","IB","residential","502","indoor","pm10",11089,11080,11111,19.593,-0.0112236128356397,1.01863625216651e-07,392.003,FALSE,161400.216,31
"64","IB","residential","502","indoor","pm10",11316,11309,11364,30.472,-0.0136857760092529,8.58850818590692e-07,1030.851,FALSE,161400.216,55
"65","IB","residential","502","indoor","pm10",11903,11889,11923,18.734,-0.0242758088716639,1.39840196683239e-06,316.952,TRUE,99177.084,34
"66","IB","residential","502","indoor","pm10",12238,12237,12249,12.293,-0.0615364738726248,8.13878431155384e-07,92.147,TRUE,99177.084,12
"67","IB","residential","502","indoor","pm10",12463,12460,12476,12.669,-0.0746494754212689,7.38976377495643e-06,122.007,TRUE,99177.084,16
"68","IB","residential","502","indoor","pm10",12499,12495,12515,15.463,0.00335753126805129,2.56761208093673e-06,254.221,FALSE,161400.216,20
"69","IB","residential","502","indoor","pm10",12704,12702,12715,16.314,-0.00662160947050508,7.27982024110625e-08,166.321,FALSE,161400.216,13
"70","IB","residential","502","indoor","pm10",14816,14814,14826,12.128,-0.117580589093523,3.12005415131678e-07,83.017,TRUE,99177.084,12
"71","IB","residential","611","indoor","pm1",61,56,71,16.629,-0.0111300582382942,7.65084816870392e-06,124.213,TRUE,120870.497,15
"72","IB","residential","611","indoor","pm1",260,259,270,14.019,0.0339319464393085,7.62592788079598e-06,106.687,FALSE,145695.341,11
"73","IB","residential","611","indoor","pm1",264,263,274,7.574,-0.0433745385440056,3.14323920392887e-06,53.61,TRUE,120870.497,11
"74","IB","residential","611","indoor","pm1",491,490,502,21.913,-0.0718302232398378,1.39560396756986e-06,195.402,FALSE,145695.341,12
"75","IB","residential","611","indoor","pm1",496,495,507,6.941,-0.0169362050789574,4.1842398934762e-06,63.639,TRUE,120870.497,12
"76","IB","residential","611","indoor","pm1",1582,1581,1592,18.919,-0.0944752582834826,4.298771976265e-06,140.732,FALSE,145695.341,11
"77","IB","residential","611","indoor","pm1",2575,2574,2585,6.458,-0.0601256471082016,5.01011049028826e-06,46.969,TRUE,120870.497,11
"78","IB","residential","611","indoor","pm1",2854,2843,2864,22.343,-0.0709704295742955,1.09489372738855e-06,178.734,FALSE,145695.341,21
"79","IB","residential","611","indoor","pm1",3092,3089,3103,7.82,-0.0123456060333893,1.42139562156841e-06,87.511,TRUE,120870.497,14
"80","IB","residential","611","indoor","pm1",3157,3154,3168,25.22,0.0104053491452015,5.48823034172157e-06,177.869,FALSE,145695.341,14
"81","IB","residential","611","indoor","pm1",3657,3651,3684,17.227,-0.00489270128084769,9.17181426720378e-07,390.749,FALSE,145695.341,33
"82","IB","residential","611","indoor","pm1",5366,5365,5376,15.322,0.0117635053621731,8.55284096768248e-06,77.512,FALSE,145695.341,11
"83","IB","residential","611","indoor","pm1",5775,5774,5785,13.715,-0.0695497435482422,5.43720044828237e-06,109.08,FALSE,145695.341,11
"84","IB","residential","611","indoor","pm1",5935,5928,5947,8.882,-0.0265758022187774,1.54248089688373e-07,93.041,TRUE,120870.497,19
"85","IB","residential","611","indoor","pm1",7008,6969,7086,64.893,-0.00705654525285688,1.79992486939348e-06,2439.09,FALSE,145695.341,117
"86","IB","residential","611","indoor","pm1",8078,8077,8089,7.336,-0.12638947561188,8.08120877017591e-06,43.52,TRUE,120870.497,12
"87","IB","residential","611","indoor","pm1",8301,8300,8312,18.197,0.000386789054117896,4.14732230057471e-06,123.647,FALSE,145695.341,12
"88","IB","residential","611","indoor","pm1",8545,8542,8555,15.732,-0.131189901420068,9.40009561507765e-06,104.05,TRUE,120870.497,13
"89","IB","residential","611","indoor","pm1",9020,8950,9031,24.646,0.0156029176715799,9.67957671842871e-07,161.884,TRUE,120870.497,81
"90","IB","residential","611","indoor","pm1",9431,9424,9442,8.361,-0.0165648464362665,5.40268402875576e-07,92.636,TRUE,120870.497,18
"91","IB","residential","611","indoor","pm1",9642,9590,9673,43.694,-0.0298364497496402,1.89114318050015e-06,614.809,TRUE,120870.497,83
"92","IB","residential","611","indoor","pm1",10271,10269,10281,17.221,-0.0697236051085162,7.97838767163183e-06,148.496,FALSE,145695.341,12
"93","IB","residential","611","indoor","pm1",10619,10616,10630,7.864,-0.0647454625350155,6.42270413994071e-06,68.129,TRUE,120870.497,14
"94","IB","residential","611","indoor","pm1",10886,10885,10897,22.137,-0.00320632472533153,2.72934298104735e-06,138.159,FALSE,145695.341,12
"95","IB","residential","611","indoor","pm1",10913,10912,10924,12.255,-0.0490156356062676,4.85004336077055e-06,113.948,TRUE,120870.497,12
"96","IB","residential","611","indoor","pm1",11176,11170,11186,9.72,-0.0439811140568879,4.10060585617492e-06,69.914,TRUE,120870.497,16
"97","IB","residential","611","indoor","pm1",11576,11575,11586,23.028,0.00349504866894704,4.52384614171918e-06,154.048,FALSE,145695.341,11
"98","IB","residential","611","indoor","pm1",11899,11887,11914,9.469,-0.0219209130187459,3.61461388565611e-06,128.12,TRUE,120870.497,27
"99","IB","residential","611","indoor","pm1",12101,12100,12112,9.553,-0.0267716981652935,9.78564817214048e-06,52.453,TRUE,120870.497,12
"100","IB","residential","611","indoor","pm1",12491,12440,12583,65.59,-0.00695465926421019,1.56379697404837e-06,2384.592,TRUE,120870.497,143
"101","IB","residential","611","indoor","pm1",12727,12716,12888,14.194,-0.00236801959256843,1.08895649286782e-06,2961.475,FALSE,145695.341,172
"102","IB","residential","611","indoor","pm1",12808,12751,12828,22.358,-0.00764048331452838,5.47842263944342e-07,283.043,TRUE,120870.497,77
"103","IB","residential","611","indoor","pm1",13098,13081,13132,18.62,-0.00818785384401221,3.02241406544952e-07,554.879,FALSE,145695.341,51
"104","IB","residential","611","indoor","pm1",13211,13172,13295,51.14,-0.00711720308648385,9.09611473723775e-06,1969.833,TRUE,120870.497,123
"105","IB","residential","611","indoor","pm1",13416,13415,13427,12.928,-0.150867074588527,7.61489848320061e-06,48.114,TRUE,120870.497,12
"106","IB","residential","611","indoor","pm1",13805,13804,13815,18.107,-0.149833473442353,3.738287104717e-06,71.153,TRUE,120870.497,11
"107","IB","residential","611","indoor","pm1",14142,14137,14155,10.899,-0.0352216171422134,2.25062216998766e-06,93.946,TRUE,120870.497,18
"108","IB","residential","611","indoor","pm1",14743,14742,14753,7.209,-0.0200355109956516,1.52100179607599e-06,60.29,TRUE,120870.497,11
"109","IB","residential","611","indoor","pm1",15156,15151,15190,17.181,-0.0080527544011136,6.31342862117549e-07,565.291,FALSE,145695.341,39
"110","IB","residential","611","indoor","pm1",15633,15632,15644,12.682,0.0243637975360843,3.25669014226907e-06,66.559,FALSE,145695.341,12
"111","IB","residential","611","indoor","pm1",15661,15660,15672,16.802,-0.0738360293654248,6.22822582134448e-06,147.942,TRUE,120870.497,12
"112","IB","residential","611","indoor","pm1",15885,15884,15895,10.367,-0.00603890925538752,3.67765432685468e-06,51.548,TRUE,120870.497,11
"113","IB","residential","611","indoor","pm1",16015,16014,16026,23.335,0.00793214567626896,5.48903610682606e-06,120.56,FALSE,145695.341,12
"114","IB","residential","611","indoor","pm1",16586,16582,16603,13.797,-0.0120356581616552,7.26906599194984e-06,148.2,TRUE,120870.497,21
"115","IB","residential","611","indoor","pm1",17372,17352,17412,11.588,0.00142968442162223,6.82522213604152e-06,470.138,TRUE,120870.497,60
"116","IB","residential","611","indoor","pm1",17705,17704,17716,16.033,-0.000845373234666633,5.73611200777861e-06,77.118,TRUE,120870.497,12
"117","IB","residential","611","indoor","pm1",18121,18120,18132,15.324,0.0112566317917931,7.26179183430578e-06,80.609,FALSE,145695.341,12
"118","IB","residential","611","indoor","pm1",18302,18024,18414,72.167,-0.00704796182907282,5.89672064227673e-06,3077.994,TRUE,120870.497,390
"119","IB","residential","611","indoor","pm1",18451,18450,18462,12.367,0.0121818191492145,3.66672445087084e-06,58.747,FALSE,145695.341,12
"120","IB","residential","611","indoor","pm1",18510,18414,18599,45.872,0.00231351941719075,8.95480951647808e-07,2159.468,TRUE,120870.497,185
"121","IB","residential","611","indoor","pm1",18731,18730,18741,37.952,-0.00980948791851386,7.31625040103111e-06,142.63,TRUE,120870.497,11
"122","IB","residential","611","indoor","pm1",18963,18962,18974,13.752,0.0564713809234671,2.40327613696134e-06,79.082,FALSE,145695.341,12
"123","IB","residential","611","indoor","pm1",19141,19138,19152,9.427,-0.132198744274905,2.44935640493278e-06,62.224,TRUE,120870.497,14
"124","IB","residential","611","indoor","pm1",19437,19436,19447,6.738,-0.0441874091128281,3.55162283731529e-06,51.044,TRUE,120870.497,11
"125","IB","residential","611","indoor","pm1",19742,19739,19755,26.901,0.031410821829875,3.73054857550513e-06,186.832,TRUE,120870.497,16
"126","IB","residential","611","indoor","pm1",19957,19956,19968,15.421,-0.057261561165384,2.93875776786588e-06,139.675,TRUE,120870.497,12
"127","IB","residential","611","indoor","pm1",20305,20304,20420,18.535,0.0015038574873397,1.9852668965267e-06,2586.335,TRUE,120870.497,116
"128","IB","residential","611","indoor","pm25",61,56,71,16.629,-0.0111300582382942,7.65084816870392e-06,124.213,TRUE,132237.973,15
