"","participant_id","environment","room","type","case","mean","median","q5","q25","q75","q95","sd"
"167","611","indoor","parents","pm10","before",13.4368046452434,10.543,4.267,7.197,16.586,31.4348,9.54617493363779
"168","611","indoor","parents","pm10","redu",15.6879548598394,39.0496063738974,69.4867588469651,56.0719744337919,20.6921500060292,-29.2166643337956,-58.4197472801281
"169","611","indoor","parents","pm25","after",9.45644260966468,5.537,1.0735,2.7055,11.176,36.012,12.1425964840387
"170","611","indoor","parents","pm25","before",12.0721476296532,9.896,4.1728,6.732,14.858,26.9444,7.96739303115037
"171","611","indoor","parents","pm25","redu",21.6672716424001,44.0481002425222,74.2738688650307,59.811348781937,24.7812626194643,-33.6530039637179,-52.4036336172243
"172","612","indoor","living","pm1","after",3.6739036234194,2.709,1.0225,1.8365,4.1725,8.7865,3.63024340485449
"173","612","indoor","living","pm1","before",9.52073797711856,7.909,2.3286,5.707,11.167,20.2164,7.90872470127487
"174","612","indoor","living","pm1","redu",61.4115667057639,65.747882159565,56.0894958344069,67.8202207814964,62.635443718098,56.5377614214202,54.0982453938585
"175","612","indoor","living","pm10","after",5.60077398788652,3.627,1.3925,2.432,6.022,17.7585,6.22288238337416
"176","612","indoor","living","pm10","before",13.0084517566063,9.402,3.0148,6.774,14.341,37.6548,11.8739683567153
"177","612","indoor","living","pm10","redu",56.9451146633019,61.4231014677728,53.8111980894255,64.0980218482433,58.0085070776096,52.83868192103,47.5922269924627
"178","612","indoor","living","pm25","after",3.92055084475614,2.891,1.153,2.007,4.4535,9.165,3.79239146727562
"179","612","indoor","living","pm25","before",10.1415556343019,8.379,2.522,6.075,11.86,21.7964,8.27526506222054
"180","612","indoor","living","pm25","redu",61.3417212691157,65.4970760233918,54.2823156225218,66.9629629629629,62.4494097807757,57.9517718522324,54.1719638131085
"181","613","indoor","living","pm1","after",8.58797376409367,4.123,0.4481,1.18325,11.51125,31.7668,11.2656567049258
"182","613","indoor","living","pm1","before",12.7518708590679,7.995,3.04,4.173,19.115,37.674,11.1371806431798
"183","613","indoor","living","pm1","redu",32.6532250913857,48.4302689180738,85.2598684210526,71.6450994488378,39.7789693957625,15.6797791580401,-1.15357796431767
"184","613","indoor","living","pm10","after",13.6645368603643,6.706,0.754,2.39875,17.00275,46.62055,20.8096899310073
"185","613","indoor","living","pm10","before",16.9721942728804,12.033,3.489,5.226,24.32,46.264,14.513035712161
"186","613","indoor","living","pm10","redu",19.4886846057459,44.2699243746364,78.3892232731442,54.0996938384998,30.0873766447368,-0.770685630295676,-43.3861966836479
"187","613","indoor","living","pm25","after",9.65621400693842,4.5875,0.54955,1.43175,12.826,35.29605,13.1972586466982
"188","613","indoor","living","pm25","before",13.8688416619876,8.827,3.234,4.491,20.518,41.876,12.2334730726748
"189","613","indoor","living","pm25","redu",30.3747620581421,48.028775348363,83.0071119356834,68.1195724782899,37.4890340189102,15.7129381984908,-7.87826619879644
"190","all","indoor",NA,"pm1","after",6.20422311588981,2.407,0.355,1.096,5.503,19.0957,16.2130555379121
"191","all","indoor",NA,"pm1","before",10.3166705731952,5.056,0.651,2.294,9.609,32.5926,22.1106449311768
"192","all","indoor",NA,"pm1","redu",39.8621573513298,52.3931962025316,45.468509984639,52.2231909328683,42.730773233427,41.4109337702424,26.6730772061239
"193","all","indoor",NA,"pm10","after",9.91589271605393,3.997,0.652,1.846,8.64,34.2247,22.8212158312716
"194","all","indoor",NA,"pm10","before",14.2429626340369,6.845,0.871,3.124,13.381,48.4518,27.9670381471563
"195","all","indoor",NA,"pm10","redu",30.3804063042503,41.6070124178232,25.1435132032147,40.9090909090909,35.4308347657126,29.3634085833757,18.3995970142014
"196","all","indoor",NA,"pm25","after",7.28708852569397,2.799,0.498,1.367,6.109,21.9849,19.4920258628349
"197","all","indoor",NA,"pm25","before",11.4941766964961,5.522,0.794,2.611,10.381,37.071,24.6826882568877
"198","all","indoor",NA,"pm25","redu",36.6019096616519,49.3118435349511,37.27959697733,47.6445806204519,41.1521048068587,40.6951525451161,21.029566715061
