"","deployment","room","participant_id","environment","pm","peak_idx","valley_idx_b","valley_idx_a","peak_hgt","k_val","conv_tol","cumm_pm","hepa","total_pm","peak_width"
"202","CM","residential","408","indoor","pm25",10267,10243,10345,6.322,-0.00493276622532851,2.43683815810719e-06,351.737,FALSE,130612.026,102
"203","CM","residential","408","indoor","pm25",10768,10732,10841,4.916,-0.0101361435429884,3.25921297435508e-06,213.922,TRUE,55001.1,109
"204","CM","residential","408","indoor","pm25",11634,11159,11832,42.41,-0.0249548714915645,8.9841551541261e-06,1646.33,FALSE,130612.026,673
"205","CM","residential","408","indoor","pm25",12176,12169,12248,14.395,-0.0356318919032877,3.27260493327484e-06,370.098,TRUE,55001.1,79
"206","CM","residential","408","indoor","pm25",12439,12426,12533,30.502,-0.0443785208301954,3.27240299902933e-06,700.273,TRUE,55001.1,107
"207","CM","residential","408","indoor","pm25",12628,12533,13190,59.742,-0.00312568767991922,6.28811665973596e-06,8638.226,FALSE,130612.026,657
"208","CM","residential","408","indoor","pm25",13915,13852,14333,35.664,-0.0050376224619159,1.85721274382063e-06,3857.68,FALSE,130612.026,481
"209","CM","residential","408","indoor","pm25",13956,13951,14067,96.646,-0.0632448232114757,7.08526082155111e-06,1602.568,TRUE,55001.1,116
"210","CM","residential","408","indoor","pm25",14166,14067,14197,3.648,-0.0112192161395996,1.05019840150348e-06,74.243,TRUE,55001.1,130
"211","CM","residential","408","indoor","pm25",14492,14448,14842,10.433,-0.000877321225953678,4.5808832706899e-07,1793.473,FALSE,130612.026,394
"212","CM","residential","408","indoor","pm25",15125,15091,15194,50.231,-0.0597954553160784,6.96996020359507e-07,888.123,TRUE,55001.1,103
"213","CM","residential","408","indoor","pm25",15399,15389,15425,7.187,-0.0536864868021491,1.26276686088169e-06,92.875,TRUE,55001.1,36
"214","CM","residential","408","indoor","pm25",15752,15546,15916,33.332,-0.013677887543315,5.1850506246283e-06,1485.712,FALSE,130612.026,370
"215","CM","residential","408","indoor","pm25",17014,16964,17249,41.016,-0.0139204848840811,4.77163245933908e-06,2473.194,FALSE,130612.026,285
"216","CM","residential","408","indoor","pm25",17557,17531,17629,6.882,-0.00534989558404686,8.23229255656685e-06,337.068,FALSE,130612.026,98
"217","CM","residential","408","indoor","pm25",17875,17839,17990,55.179,-0.0605932272222832,4.14590203725999e-06,1025.408,TRUE,55001.1,151
"218","CM","residential","408","indoor","pm25",18492,18424,19057,11.048,-0.00130530290024243,2.83107852171376e-07,3465.792,FALSE,130612.026,633
"219","CM","residential","408","indoor","pm25",19430,19380,19587,42.966,-0.0464447737451584,6.37487468803341e-06,1058.437,TRUE,55001.1,207
"220","CM","residential","408","indoor","pm25",19903,19669,20231,13.217,-0.00347462082666538,1.35649410011357e-06,2366.35,FALSE,130612.026,562
"221","CM","residential","408","indoor","pm25",19928,19883,20092,5.954,-0.00426271346667304,8.73257460790988e-06,458.572,TRUE,55001.1,209
"222","CM","residential","408","indoor","pm25",21059,21038,21132,3.658,-0.00646175070847664,7.25929532568721e-06,185.025,TRUE,55001.1,94
"223","CM","residential","408","indoor","pm25",21548,21521,21589,14.699,-0.0443910571148375,4.17162178001923e-06,278.378,FALSE,130612.026,68
"224","CM","residential","408","indoor","pm25",21905,21677,22183,12.647,-0.00401665200324811,3.21621709874283e-07,1872.697,FALSE,130612.026,506
"225","CM","residential","408","indoor","pm25",22314,22302,22445,85.078,-0.0419963142152922,3.4093606431376e-06,1997.866,TRUE,55001.1,143
"226","CM","residential","408","indoor","pm25",22576,22573,22657,13.436,-0.0139779501732832,2.0736748856118e-06,442.811,FALSE,130612.026,84
"227","CM","residential","408","indoor","pm25",22868,22838,22955,5.02,-0.00686561952829828,6.1031691941741e-06,336.37,TRUE,55001.1,117
"228","CM","residential","408","indoor","pm25",22958,22704,23265,69.593,-0.0124481642125669,8.44237120936109e-06,3853.666,FALSE,130612.026,561
"229","CM","residential","408","indoor","pm10",21,1,339,18.098,-0.00144286666746425,1.56403111824882e-07,1416.525,TRUE,168175.029,338
"230","CM","residential","408","indoor","pm10",86,82,523,183.39,-0.00690721639490331,1.43269796536343e-06,12095.897,FALSE,257803.688,441
"231","CM","residential","408","indoor","pm10",333,1,347,18.137,-0.0827317613508129,4.79115540069816e-06,77.398,TRUE,168175.029,346
"232","CM","residential","408","indoor","pm10",572,528,663,34.89,-0.00464626057183421,2.8003292237239e-06,735.143,TRUE,168175.029,135
"233","CM","residential","408","indoor","pm10",781,667,951,239.921,-0.0222873015564866,1.88100193451976e-06,8018.768,TRUE,168175.029,284
"234","CM","residential","408","indoor","pm10",995,953,1034,30.916,-0.00451396812178734,2.84977325436051e-06,513.913,TRUE,168175.029,81
"235","CM","residential","408","indoor","pm10",1092,1083,1105,34.057,-0.0685084786569251,4.07944860887631e-06,149.69,FALSE,257803.688,22
"236","CM","residential","408","indoor","pm10",1297,1278,1614,135.489,-0.00941386974129159,5.72282290923193e-06,7688.521,FALSE,257803.688,336
"237","CM","residential","408","indoor","pm10",1339,1291,1351,20.043,-0.0140005839458093,3.37939738593958e-07,141.222,TRUE,168175.029,60
"238","CM","residential","408","indoor","pm10",1738,1714,1758,30.779,-0.053409214956242,3.40068802649417e-06,214.186,FALSE,257803.688,44
"239","CM","residential","408","indoor","pm10",2589,2581,2606,31.57,-0.0230173817652627,5.22999885641691e-06,174.88,TRUE,168175.029,25
"240","CM","residential","408","indoor","pm10",2609,2526,3010,71.795,-0.00624501097017928,7.8896752771208e-06,5731.884,FALSE,257803.688,484
"241","CM","residential","408","indoor","pm10",3129,3122,3188,175.421,-0.0614389897143284,1.15901333146772e-06,2770.53,FALSE,257803.688,66
"242","CM","residential","408","indoor","pm10",3502,3469,3570,206.531,-0.109982584712719,4.48674678051447e-06,1971.142,TRUE,168175.029,101
"243","CM","residential","408","indoor","pm10",3729,3720,3785,45.917,-0.0346129362198586,5.85006424680169e-06,785.431,TRUE,168175.029,65
"244","CM","residential","408","indoor","pm10",3969,3946,3979,26.046,-0.256309059859795,1.79948666453915e-06,106.295,TRUE,168175.029,33
"245","CM","residential","408","indoor","pm10",4080,4058,4404,134.185,-0.01488471861292,9.99875752965376e-06,6636.855,FALSE,257803.688,346
"246","CM","residential","408","indoor","pm10",4619,4477,4629,11.698,-0.0169312334546621,3.9114116663302e-06,69.464,FALSE,257803.688,152
"247","CM","residential","408","indoor","pm10",4852,4842,4911,203.224,-0.0711642062575108,7.27740669299844e-06,2296.227,TRUE,168175.029,69
"248","CM","residential","408","indoor","pm10",5060,5000,5230,109.897,-0.0455436521924414,6.54075371646595e-06,3733.259,TRUE,168175.029,230
"249","CM","residential","408","indoor","pm10",5328,5318,5374,258.438,-0.121093513682746,4.23573926378457e-06,1880.727,FALSE,257803.688,56
"250","CM","residential","408","indoor","pm10",5348,5325,5381,61.52,-0.0618088179728171,3.91180282391661e-06,386.538,TRUE,168175.029,56
"251","CM","residential","408","indoor","pm10",5555,5531,5720,57.597,-0.0138071917257992,1.86152547918495e-06,2959.304,FALSE,257803.688,189
"252","CM","residential","408","indoor","pm10",5561,5479,5760,49.467,-0.0108513896895252,2.75790117135504e-06,3183.579,TRUE,168175.029,281
"253","CM","residential","408","indoor","pm10",6568,6359,6760,108.765,-0.0540051075810616,3.38618496809088e-06,2589.089,TRUE,168175.029,401
"254","CM","residential","408","indoor","pm10",6945,6903,7169,207.81,-0.0188330009930345,2.80847761760551e-07,9536.292,FALSE,257803.688,266
"255","CM","residential","408","indoor","pm10",7049,7042,7091,171.461,-0.0795811176132955,2.96155255268784e-06,1923.055,TRUE,168175.029,49
"256","CM","residential","408","indoor","pm10",7387,7372,7490,65.118,-0.015807486937607,4.6908553633726e-06,1477.925,FALSE,257803.688,118
"257","CM","residential","408","indoor","pm10",7957,7855,8057,76.767,-0.0115950168592617,3.19092263415027e-06,2750.633,TRUE,168175.029,202
"258","CM","residential","408","indoor","pm10",8196,8090,8563,560.483,-0.0520019239492737,6.58443720165538e-06,12766.128,TRUE,168175.029,473
"259","CM","residential","408","indoor","pm10",8310,8304,8389,68.608,-0.0450463813853875,5.68191178408166e-06,1420.196,FALSE,257803.688,85
"260","CM","residential","408","indoor","pm10",8702,8675,8783,73.21,-0.0242573578344206,2.33465291328335e-09,2435.552,FALSE,257803.688,108
"261","CM","residential","408","indoor","pm10",9275,9252,9291,30.31,-0.103782326828441,6.54546038134969e-06,112.469,TRUE,168175.029,39
"262","CM","residential","408","indoor","pm10",9790,9759,9951,516.195,-0.0625223696485815,6.85337130553469e-06,9134.283,FALSE,257803.688,192
"263","CM","residential","408","indoor","pm10",11293,11224,11842,80.334,-0.000198806104748094,3.0313546055928e-06,10769.531,FALSE,257803.688,618
"264","CM","residential","408","indoor","pm10",11327,11318,11339,31.66,-0.116572345276069,7.6386545144559e-06,115.253,TRUE,168175.029,21
"265","CM","residential","408","indoor","pm10",11967,11964,12010,20.446,0.00143375843384923,6.16270851714664e-06,393.462,TRUE,168175.029,46
"266","CM","residential","408","indoor","pm10",12177,12170,12230,99.016,-0.0559394749564438,2.94370818675018e-06,1307.695,TRUE,168175.029,60
"267","CM","residential","408","indoor","pm10",12443,12429,12579,57.927,-0.0109803466632749,4.58942942216635e-06,1930.518,TRUE,168175.029,150
"268","CM","residential","408","indoor","pm10",12677,12590,13106,332.541,-0.00960061890475075,4.73808035026115e-06,16977.686,FALSE,257803.688,516
"269","CM","residential","408","indoor","pm10",13123,13117,13152,31.58,-0.01832334085262,9.37466148648036e-06,271.681,FALSE,257803.688,35
"270","CM","residential","408","indoor","pm10",13559,13552,13579,45.312,-0.0869202644053971,4.8364884978314e-07,338.452,TRUE,168175.029,27
"271","CM","residential","408","indoor","pm10",13957,13906,14050,401.205,-0.102829180470883,7.9087738224658e-06,4453.339,TRUE,168175.029,144
"272","CM","residential","408","indoor","pm10",14002,13854,14306,84.305,-0.0047571281485446,5.37473125817917e-06,4896.684,FALSE,257803.688,452
"273","CM","residential","408","indoor","pm10",14170,14070,14180,19.709,-0.13170303151045,2.18159660675527e-06,81.581,TRUE,168175.029,110
"274","CM","residential","408","indoor","pm10",14477,14462,14534,21.739,-0.024635099759981,5.12838080753149e-06,636.6,FALSE,257803.688,72
"275","CM","residential","408","indoor","pm10",14723,14628,14736,20.744,-0.111267072682492,9.13104595721818e-06,87.505,FALSE,257803.688,108
"276","CM","residential","408","indoor","pm10",15124,15089,15188,69.081,-0.055834787935799,1.69177347900426e-06,1243.022,TRUE,168175.029,99
"277","CM","residential","408","indoor","pm10",15432,15424,15445,27.054,-0.0401326728646292,9.47995760837349e-06,129.023,TRUE,168175.029,21
"278","CM","residential","408","indoor","pm10",15752,15547,15912,695.812,-0.077884025816051,8.12600285222832e-06,7805.807,FALSE,257803.688,365
"279","CM","residential","408","indoor","pm10",16630,16618,16655,46.565,-0.0566672962447883,2.71051044702584e-06,464.456,TRUE,168175.029,37
"280","CM","residential","408","indoor","pm10",17003,16964,17212,216.601,-0.0292668046350612,3.11024288642573e-06,7697.801,FALSE,257803.688,248
"281","CM","residential","408","indoor","pm10",17551,17531,17590,20.776,-0.0288666550892311,4.83634368667464e-08,368.39,FALSE,257803.688,59
"282","CM","residential","408","indoor","pm10",17876,17839,17970,96.311,-0.0265426116927455,3.62763754748418e-06,2052.31,TRUE,168175.029,131
"283","CM","residential","408","indoor","pm10",18244,18235,18264,20.812,-0.0327120306446288,6.31122410482194e-06,169.107,FALSE,257803.688,29
"284","CM","residential","408","indoor","pm10",18522,18424,18921,40.102,-0.00121390150566508,2.2496242412558e-07,3559.447,FALSE,257803.688,497
"285","CM","residential","408","indoor","pm10",18958,18924,18975,33.733,-0.0239126895379195,8.17056369801518e-06,218.5,FALSE,257803.688,51
"286","CM","residential","408","indoor","pm10",19432,19422,19525,141.671,-0.0636219043686107,3.83216407133735e-06,2220.273,TRUE,168175.029,103
"287","CM","residential","408","indoor","pm10",19556,19526,19580,44.749,-0.0752232744949039,2.01111612160794e-06,414.112,FALSE,257803.688,54
"288","CM","residential","408","indoor","pm10",19782,19703,20138,25.371,-0.00201154868617931,9.10309950727453e-06,3981.792,FALSE,257803.688,435
"289","CM","residential","408","indoor","pm10",19911,19889,20035,87.379,-0.0203167435760355,2.07621552445329e-06,2991.616,TRUE,168175.029,146
"290","CM","residential","408","indoor","pm10",20183,20180,20212,33.358,-0.00261947282516599,3.79913028696246e-06,280.923,FALSE,257803.688,32
"291","CM","residential","408","indoor","pm10",20521,20514,20540,25.045,-0.0298949198345959,9.9707290695807e-07,244.587,TRUE,168175.029,26
"292","CM","residential","408","indoor","pm10",21103,21040,21124,31.38,-0.0713540055840548,6.81858600662679e-06,188.125,TRUE,168175.029,84
"293","CM","residential","408","indoor","pm10",21362,21353,21378,67.595,-0.0538623467975334,1.33079993199531e-07,562.437,FALSE,257803.688,25
"294","CM","residential","408","indoor","pm10",21689,21676,21750,60.122,-0.0342830254220838,6.058983028241e-06,628.3,FALSE,257803.688,74
"295","CM","residential","408","indoor","pm10",21901,21765,22116,30.428,-0.00271894840635018,1.176368598149e-06,2227.052,FALSE,257803.688,351
"296","CM","residential","408","indoor","pm10",22316,22298,22439,328.905,-0.0648854688205899,9.95584692184862e-06,5903.484,TRUE,168175.029,141
"297","CM","residential","408","indoor","pm10",22575,22567,22656,75.488,-0.0347732600005806,7.6830210255698e-06,1616.933,FALSE,257803.688,89
"298","CM","residential","408","indoor","pm10",22627,22618,22643,24.437,-0.0962850624518992,3.49293614913534e-06,155.244,TRUE,168175.029,25
"299","CM","residential","408","indoor","pm10",22868,22856,22940,20.011,-0.0165831182984584,2.43705256691022e-06,404.612,TRUE,168175.029,84
"300","CM","residential","408","indoor","pm10",22956,22745,23218,589.113,-0.0896084663310971,9.24571740551468e-06,6359.263,FALSE,257803.688,473
"301","CM","residential","502","indoor","pm1",10,1,502,11.512,-0.00204664207431032,7.79546072934512e-07,3136.981,FALSE,129763.832,501
"302","CM","residential","502","indoor","pm1",995,1,1288,46.885,-0.0152918161151243,3.54543644605126e-06,2767.027,TRUE,47353.951,1287
"303","CM","residential","502","indoor","pm1",1518,1446,2243,27.614,-0.00189181689286647,6.84569140085821e-06,4880.941,FALSE,129763.832,797
"304","CM","residential","502","indoor","pm1",2806,2706,3540,11.463,-0.00127780076733911,7.51768686256171e-07,5149.513,FALSE,129763.832,834
"305","CM","residential","502","indoor","pm1",3989,1442,4346,49.142,-0.0412120178883385,4.97726580856722e-06,1952.587,TRUE,47353.951,2904
"306","CM","residential","502","indoor","pm1",4215,4016,5882,44.024,-0.00126337840964785,4.40468587465587e-06,10869.806,FALSE,129763.832,1866
"307","CM","residential","502","indoor","pm1",6129,4598,6554,12.607,-0.00110301490038877,7.12646282838777e-06,2362.514,TRUE,47353.951,1956
"308","CM","residential","502","indoor","pm1",6966,6893,7290,13.624,-0.00201968363599658,6.97861528493496e-07,1104.533,TRUE,47353.951,397
"309","CM","residential","502","indoor","pm1",7486,6846,7976,13.42,-0.00191406565231996,2.14955103078671e-06,2697.175,FALSE,129763.832,1130
"310","CM","residential","502","indoor","pm1",7630,7598,7760,14.28,-0.00964744432894933,7.32850917324345e-06,316.948,TRUE,47353.951,162
"311","CM","residential","502","indoor","pm1",7875,7850,7993,6.567,-0.00885492100546164,2.50854949443282e-06,328.332,TRUE,47353.951,143
"312","CM","residential","502","indoor","pm1",8425,8170,8781,13.14,-0.00713360788575876,7.91180782550441e-06,1399.98,TRUE,47353.951,611
"313","CM","residential","502","indoor","pm1",8523,8308,9073,10.526,-0.000964612983329795,1.14925414417434e-06,3213.111,FALSE,129763.832,765
"314","CM","residential","502","indoor","pm1",9028,8952,9056,8.405,-0.0717624565186667,2.20849894833936e-06,95.486,TRUE,47353.951,104
"315","CM","residential","502","indoor","pm1",9258,9142,9289,3.521,-0.0212830857952697,4.02236481758046e-06,69.006,TRUE,47353.951,147
"316","CM","residential","502","indoor","pm1",9704,9628,9722,3.737,-0.050460157390013,5.38056532919696e-06,47.256,TRUE,47353.951,94
"317","CM","residential","502","indoor","pm1",9922,9722,10067,6.971,-0.00971338139429407,9.2744531325853e-06,563.201,TRUE,47353.951,345
"318","CM","residential","502","indoor","pm1",10032,9898,10754,34.326,-0.00297836141404831,5.99438812432002e-07,7743.901,FALSE,129763.832,856
"319","CM","residential","502","indoor","pm1",11082,10639,11493,4.909,-0.00163268226862236,3.71512247194791e-07,1103.427,TRUE,47353.951,854
"320","CM","residential","502","indoor","pm1",11137,11110,11616,14.232,-0.00322668672096023,3.45343120795659e-06,3237.563,FALSE,129763.832,506
"321","CM","residential","502","indoor","pm1",11799,11746,11880,3.883,-0.00925694478743327,6.53740935318289e-07,203.256,TRUE,47353.951,134
"322","CM","residential","502","indoor","pm1",12010,11880,12022,8.894,-0.109951341993853,5.21059117018882e-06,69.151,TRUE,47353.951,142
"323","CM","residential","502","indoor","pm1",12246,12238,12321,45.029,-0.055030241046059,8.90856202668049e-06,534.596,TRUE,47353.951,83
"324","CM","residential","502","indoor","pm1",12473,12321,12491,5.572,-0.0549431724738061,3.92391252443558e-06,69.525,TRUE,47353.951,170
"325","CM","residential","502","indoor","pm1",13211,13206,13310,12.38,-0.00894813157537943,2.49313667602846e-06,414.751,FALSE,129763.832,104
