"","x","y","r","case","participant_id"
"1859","pm10_indoor","pm1num_ratio",0.263936669217763,"sham","45451"
"1860","pm10_indoor","temp_indoor",-0.24817078487346,"sham","45451"
"1861","pm10_indoor","temp_outdoor",0.00571765722975357,"sham","45451"
"1862","pm10_indoor","temp_ratio",0.0164457390808271,"sham","45451"
"1863","pm10_outdoor","pm10_ratio",-0.267752978796596,"sham","45451"
"1864","pm10_outdoor","pm1num_indoor",0.470872442242366,"sham","45451"
"1865","pm10_outdoor","pm1num_outdoor",0.113673202254212,"sham","45451"
"1866","pm10_outdoor","pm1num_ratio",0.322673504022548,"sham","45451"
"1867","pm10_outdoor","temp_indoor",-0.146970291718315,"sham","45451"
"1868","pm10_outdoor","temp_outdoor",0.197412682420479,"sham","45451"
"1869","pm10_outdoor","temp_ratio",-0.023013929428814,"sham","45451"
"1870","pm10_ratio","pm1num_indoor",-0.218791773502651,"sham","45451"
"1871","pm10_ratio","pm1num_outdoor",-0.131388988589044,"sham","45451"
"1872","pm10_ratio","pm1num_ratio",-0.129394842420912,"sham","45451"
"1873","pm10_ratio","temp_indoor",-0.0842914252684199,"sham","45451"
"1874","pm10_ratio","temp_outdoor",-0.280415540950266,"sham","45451"
"1875","pm10_ratio","temp_ratio",0.0498589951035079,"sham","45451"
"1876","pm1num_indoor","pm1num_outdoor",0.253513208140498,"sham","45451"
"1877","pm1num_indoor","pm1num_ratio",0.717799021743597,"sham","45451"
"1878","pm1num_indoor","temp_indoor",-0.161926893133636,"sham","45451"
"1879","pm1num_indoor","temp_outdoor",0.215015325961542,"sham","45451"
"1880","pm1num_indoor","temp_ratio",0.00709213698063938,"sham","45451"
"1881","pm1num_outdoor","pm1num_ratio",-0.425035698631167,"sham","45451"
"1882","pm1num_outdoor","temp_indoor",-0.43134732970207,"sham","45451"
"1883","pm1num_outdoor","temp_outdoor",-0.31799809678438,"sham","45451"
"1884","pm1num_outdoor","temp_ratio",0.0167078348205635,"sham","45451"
"1885","pm1num_ratio","temp_indoor",0.19125777008585,"sham","45451"
"1886","pm1num_ratio","temp_outdoor",0.470517419822561,"sham","45451"
"1887","pm1num_ratio","temp_ratio",-0.0190654597031085,"sham","45451"
"1888","temp_indoor","temp_outdoor",0.359198268267497,"sham","45451"
"1889","temp_indoor","temp_ratio",-0.0282385870872423,"sham","45451"
"1890","temp_outdoor","temp_ratio",-0.0812343936382235,"sham","45451"
"1891","concent_indoor","concent_outdoor",0.31589142647791,"hepa","45451"
"1892","concent_indoor","concent_ratio",0.815756490562242,"hepa","45451"
"1893","concent_indoor","inlttmp_indoor",-0.0283456173507737,"hepa","45451"
"1894","concent_indoor","inlttmp_outdoor",-0.0270508374466899,"hepa","45451"
"1895","concent_indoor","inlttmp_ratio",-0.0352060283096521,"hepa","45451"
"1896","concent_indoor","pm1_indoor",0.079431753703433,"hepa","45451"
"1897","concent_indoor","pm1_outdoor",-0.10032787047708,"hepa","45451"
"1898","concent_indoor","pm1_ratio",0.160467720651804,"hepa","45451"
"1899","concent_indoor","pm25_indoor",0.147317145730254,"hepa","45451"
"1900","concent_indoor","pm25_outdoor",-0.0288726229254696,"hepa","45451"
"1901","concent_indoor","pm25_ratio",0.143473927846196,"hepa","45451"
"1902","concent_indoor","pm10_indoor",0.103170645965131,"hepa","45451"
"1903","concent_indoor","pm10_outdoor",0.168922004402872,"hepa","45451"
"1904","concent_indoor","pm10_ratio",0.0292793786739669,"hepa","45451"
"1905","concent_indoor","pm1num_indoor",0.0464586280011122,"hepa","45451"
"1906","concent_indoor","pm1num_outdoor",-0.0521001035243434,"hepa","45451"
"1907","concent_indoor","pm1num_ratio",0.209938585554263,"hepa","45451"
"1908","concent_indoor","temp_indoor",-0.0134196816942286,"hepa","45451"
"1909","concent_indoor","temp_outdoor",-0.0182878985475609,"hepa","45451"
"1910","concent_indoor","temp_ratio",-0.00193950583557862,"hepa","45451"
"1911","concent_outdoor","concent_ratio",0.0205875276399176,"hepa","45451"
"1912","concent_outdoor","inlttmp_indoor",-0.313544339043604,"hepa","45451"
"1913","concent_outdoor","inlttmp_outdoor",-0.314754406133561,"hepa","45451"
"1914","concent_outdoor","inlttmp_ratio",0.182850982249167,"hepa","45451"
"1915","concent_outdoor","pm1_indoor",-0.112886895589485,"hepa","45451"
"1916","concent_outdoor","pm1_outdoor",-0.29003103232682,"hepa","45451"
"1917","concent_outdoor","pm1_ratio",0.134146987705059,"hepa","45451"
"1918","concent_outdoor","pm25_indoor",-0.0230246021753949,"hepa","45451"
"1919","concent_outdoor","pm25_outdoor",-0.211148764092869,"hepa","45451"
"1920","concent_outdoor","pm25_ratio",0.129190853610349,"hepa","45451"
"1921","concent_outdoor","pm10_indoor",0.00566600898999855,"hepa","45451"
"1922","concent_outdoor","pm10_outdoor",0.304675579335295,"hepa","45451"
"1923","concent_outdoor","pm10_ratio",-0.0242121712745903,"hepa","45451"
"1924","concent_outdoor","pm1num_indoor",-0.220447902083647,"hepa","45451"
"1925","concent_outdoor","pm1num_outdoor",-0.295133642318946,"hepa","45451"
"1926","concent_outdoor","pm1num_ratio",0.0608888636768792,"hepa","45451"
"1927","concent_outdoor","temp_indoor",-0.295751595104617,"hepa","45451"
"1928","concent_outdoor","temp_outdoor",-0.0194769805459008,"hepa","45451"
"1929","concent_outdoor","temp_ratio",0.00746865965214532,"hepa","45451"
"1930","concent_ratio","inlttmp_indoor",0.0550716034904837,"hepa","45451"
"1931","concent_ratio","inlttmp_outdoor",0.0575306668509994,"hepa","45451"
"1932","concent_ratio","inlttmp_ratio",-0.112202008290992,"hepa","45451"
"1933","concent_ratio","pm1_indoor",0.125066635907307,"hepa","45451"
"1934","concent_ratio","pm1_outdoor",-2.94181672012301e-05,"hepa","45451"
"1935","concent_ratio","pm1_ratio",0.115979560933475,"hepa","45451"
"1936","concent_ratio","pm25_indoor",0.17209558197414,"hepa","45451"
"1937","concent_ratio","pm25_outdoor",0.0574508332066082,"hepa","45451"
"1938","concent_ratio","pm25_ratio",0.10960844895641,"hepa","45451"
"1939","concent_ratio","pm10_indoor",0.123507353843413,"hepa","45451"
"1940","concent_ratio","pm10_outdoor",0.10802972417775,"hepa","45451"
"1941","concent_ratio","pm10_ratio",0.0475514335752932,"hepa","45451"
"1942","concent_ratio","pm1num_indoor",0.120478471869563,"hepa","45451"
"1943","concent_ratio","pm1num_outdoor",0.0459683491039443,"hepa","45451"
"1944","concent_ratio","pm1num_ratio",0.192000761971421,"hepa","45451"
"1945","concent_ratio","temp_indoor",0.0555395620162209,"hepa","45451"
"1946","concent_ratio","temp_outdoor",0.0148993456007107,"hepa","45451"
"1947","concent_ratio","temp_ratio",-0.0321307352509804,"hepa","45451"
"1948","inlttmp_indoor","inlttmp_outdoor",0.999671077453024,"hepa","45451"
"1949","inlttmp_indoor","inlttmp_ratio",-0.446546396098657,"hepa","45451"
"1950","inlttmp_indoor","pm1_indoor",0.38751243708418,"hepa","45451"
"1951","inlttmp_indoor","pm1_outdoor",0.509855351405778,"hepa","45451"
"1952","inlttmp_indoor","pm1_ratio",0.0190681787743253,"hepa","45451"
"1953","inlttmp_indoor","pm25_indoor",0.31576173820711,"hepa","45451"
"1954","inlttmp_indoor","pm25_outdoor",0.490733647525686,"hepa","45451"
"1955","inlttmp_indoor","pm25_ratio",0.0209318493712513,"hepa","45451"
"1956","inlttmp_indoor","pm10_indoor",0.111194351671996,"hepa","45451"
"1957","inlttmp_indoor","pm10_outdoor",-0.00917151399530114,"hepa","45451"
"1958","inlttmp_indoor","pm10_ratio",0.0967366659292543,"hepa","45451"
"1959","inlttmp_indoor","pm1num_indoor",0.479553887769265,"hepa","45451"
"1960","inlttmp_indoor","pm1num_outdoor",0.50668526117712,"hepa","45451"
"1961","inlttmp_indoor","pm1num_ratio",0.13277213827554,"hepa","45451"
"1962","inlttmp_indoor","temp_indoor",0.941356533781825,"hepa","45451"
"1963","inlttmp_indoor","temp_outdoor",0.565555924519904,"hepa","45451"
"1964","inlttmp_indoor","temp_ratio",-0.561181767242574,"hepa","45451"
"1965","inlttmp_outdoor","inlttmp_ratio",-0.469313221052032,"hepa","45451"
"1966","inlttmp_outdoor","pm1_indoor",0.388779378951386,"hepa","45451"
"1967","inlttmp_outdoor","pm1_outdoor",0.511604441886422,"hepa","45451"
"1968","inlttmp_outdoor","pm1_ratio",0.0170809034596065,"hepa","45451"
"1969","inlttmp_outdoor","pm25_indoor",0.316907994381236,"hepa","45451"
"1970","inlttmp_outdoor","pm25_outdoor",0.492692643552189,"hepa","45451"
"1971","inlttmp_outdoor","pm25_ratio",0.020672144128627,"hepa","45451"
"1972","inlttmp_outdoor","pm10_indoor",0.112199336056482,"hepa","45451"
"1973","inlttmp_outdoor","pm10_outdoor",-0.00877609348169763,"hepa","45451"
"1974","inlttmp_outdoor","pm10_ratio",0.0973990736409925,"hepa","45451"
"1975","inlttmp_outdoor","pm1num_indoor",0.481867756555988,"hepa","45451"
"1976","inlttmp_outdoor","pm1num_outdoor",0.5089426523514,"hepa","45451"
"1977","inlttmp_outdoor","pm1num_ratio",0.135580176149963,"hepa","45451"
"1978","inlttmp_outdoor","temp_indoor",0.940986730530331,"hepa","45451"
"1979","inlttmp_outdoor","temp_outdoor",0.564523449283131,"hepa","45451"
"1980","inlttmp_outdoor","temp_ratio",-0.558567307240106,"hepa","45451"
"1981","inlttmp_ratio","pm1_indoor",-0.22306783719005,"hepa","45451"
"1982","inlttmp_ratio","pm1_outdoor",-0.287031570021814,"hepa","45451"
"1983","inlttmp_ratio","pm1_ratio",0.0515724236428787,"hepa","45451"
"1984","inlttmp_ratio","pm25_indoor",-0.186481838611506,"hepa","45451"
"1985","inlttmp_ratio","pm25_outdoor",-0.286130914603215,"hepa","45451"
"1986","inlttmp_ratio","pm25_ratio",-0.00831429394311342,"hepa","45451"
"1987","inlttmp_ratio","pm10_indoor",-0.0866990912222087,"hepa","45451"
"1988","inlttmp_ratio","pm10_outdoor",-0.00726950998830589,"hepa","45451"
"1989","inlttmp_ratio","pm10_ratio",-0.0692158617281364,"hepa","45451"
"1990","inlttmp_ratio","pm1num_indoor",-0.301283348457079,"hepa","45451"
"1991","inlttmp_ratio","pm1num_outdoor",-0.312292593036161,"hepa","45451"
"1992","inlttmp_ratio","pm1num_ratio",-0.154384573179468,"hepa","45451"
"1993","inlttmp_ratio","temp_indoor",-0.417705074950932,"hepa","45451"
"1994","inlttmp_ratio","temp_outdoor",-0.223444879164891,"hepa","45451"
"1995","inlttmp_ratio","temp_ratio",0.167720283386175,"hepa","45451"
"1996","pm1_indoor","pm1_outdoor",0.519019217567423,"hepa","45451"
"1997","pm1_indoor","pm1_ratio",0.594143403480543,"hepa","45451"
"1998","pm1_indoor","pm25_indoor",0.972125709083102,"hepa","45451"
"1999","pm1_indoor","pm25_outdoor",0.512045091783084,"hepa","45451"
"2000","pm1_indoor","pm25_ratio",0.672240265983155,"hepa","45451"
"2001","pm1_indoor","pm10_indoor",0.438054450681691,"hepa","45451"
"2002","pm1_indoor","pm10_outdoor",0.0118695803931712,"hepa","45451"
"2003","pm1_indoor","pm10_ratio",0.305216843283668,"hepa","45451"
"2004","pm1_indoor","pm1num_indoor",0.94416029541561,"hepa","45451"
"2005","pm1_indoor","pm1num_outdoor",0.682577366745557,"hepa","45451"
"2006","pm1_indoor","pm1num_ratio",0.647165262686054,"hepa","45451"
"2007","pm1_indoor","temp_indoor",0.377312237207548,"hepa","45451"
"2008","pm1_indoor","temp_outdoor",0.0834263614569112,"hepa","45451"
"2009","pm1_indoor","temp_ratio",-0.0474428632508738,"hepa","45451"
"2010","pm1_outdoor","pm1_ratio",-0.227389471761791,"hepa","45451"
"2011","pm1_outdoor","pm25_indoor",0.403398188922613,"hepa","45451"
"2012","pm1_outdoor","pm25_outdoor",0.978015803620898,"hepa","45451"
"2013","pm1_outdoor","pm25_ratio",-0.177435730712466,"hepa","45451"
"2014","pm1_outdoor","pm10_indoor",0.140155751104648,"hepa","45451"
"2015","pm1_outdoor","pm10_outdoor",0.209073248229833,"hepa","45451"
"2016","pm1_outdoor","pm10_ratio",0.0365754679128563,"hepa","45451"
"2017","pm1_outdoor","pm1num_indoor",0.637493081899875,"hepa","45451"
"2018","pm1_outdoor","pm1num_outdoor",0.711256957537558,"hepa","45451"
"2019","pm1_outdoor","pm1num_ratio",0.12060506077452,"hepa","45451"
"2020","pm1_outdoor","temp_indoor",0.503529096163358,"hepa","45451"
"2021","pm1_outdoor","temp_outdoor",0.421752123269706,"hepa","45451"
"2022","pm1_outdoor","temp_ratio",-0.337528029178117,"hepa","45451"
"2023","pm1_ratio","pm25_indoor",0.698923332257107,"hepa","45451"
"2024","pm1_ratio","pm25_outdoor",-0.216864758123342,"hepa","45451"
"2025","pm1_ratio","pm25_ratio",0.959388348303714,"hepa","45451"
"2026","pm1_ratio","pm10_indoor",0.397621296966462,"hepa","45451"
"2027","pm1_ratio","pm10_outdoor",-0.151396437034819,"hepa","45451"
"2028","pm1_ratio","pm10_ratio",0.327550871643821,"hepa","45451"
"2029","pm1_ratio","pm1num_indoor",0.385331936855154,"hepa","45451"
"2030","pm1_ratio","pm1num_outdoor",0.0403036239338259,"hepa","45451"
"2031","pm1_ratio","pm1num_ratio",0.558275017798751,"hepa","45451"
"2032","pm1_ratio","temp_indoor",-0.025688439570985,"hepa","45451"
"2033","pm1_ratio","temp_outdoor",-0.152438021472652,"hepa","45451"
"2034","pm1_ratio","temp_ratio",0.11557073307334,"hepa","45451"
"2035","pm25_indoor","pm25_outdoor",0.417280295975709,"hepa","45451"
"2036","pm25_indoor","pm25_ratio",0.764846645196849,"hepa","45451"
"2037","pm25_indoor","pm10_indoor",0.555728682234282,"hepa","45451"
"2038","pm25_indoor","pm10_outdoor",0.0510929406045592,"hepa","45451"
"2039","pm25_indoor","pm10_ratio",0.39124117636882,"hepa","45451"
"2040","pm25_indoor","pm1num_indoor",0.877816153246193,"hepa","45451"
"2041","pm25_indoor","pm1num_outdoor",0.56311099259311,"hepa","45451"
"2042","pm25_indoor","pm1num_ratio",0.709783649307718,"hepa","45451"
"2043","pm25_indoor","temp_indoor",0.295024612958017,"hepa","45451"
"2044","pm25_indoor","temp_outdoor",0.0649558854532737,"hepa","45451"
"2045","pm25_indoor","temp_ratio",-0.0466194920105842,"hepa","45451"
"2046","pm25_outdoor","pm25_ratio",-0.183346285171446,"hepa","45451"
"2047","pm25_outdoor","pm10_indoor",0.162720673593247,"hepa","45451"
"2048","pm25_outdoor","pm10_outdoor",0.351441022846009,"hepa","45451"
"2049","pm25_outdoor","pm10_ratio",0.0212138437047708,"hepa","45451"
"2050","pm25_outdoor","pm1num_indoor",0.615169628237644,"hepa","45451"
"2051","pm25_outdoor","pm1num_outdoor",0.68187390109712,"hepa","45451"
"2052","pm25_outdoor","pm1num_ratio",0.143953239774175,"hepa","45451"
"2053","pm25_outdoor","temp_indoor",0.477705178700136,"hepa","45451"
"2054","pm25_outdoor","temp_outdoor",0.452201082743288,"hepa","45451"
"2055","pm25_outdoor","temp_ratio",-0.378855497184169,"hepa","45451"
"2056","pm25_ratio","pm10_indoor",0.440800784634524,"hepa","45451"
"2057","pm25_ratio","pm10_outdoor",-0.194139257568932,"hepa","45451"
"2058","pm25_ratio","pm10_ratio",0.404841611653004,"hepa","45451"
"2059","pm25_ratio","pm1num_indoor",0.488566201982949,"hepa","45451"
"2060","pm25_ratio","pm1num_outdoor",0.153324051979803,"hepa","45451"
"2061","pm25_ratio","pm1num_ratio",0.601496556043467,"hepa","45451"
"2062","pm25_ratio","temp_indoor",-0.00614497884892939,"hepa","45451"
"2063","pm25_ratio","temp_outdoor",-0.195188226564985,"hepa","45451"
"2064","pm25_ratio","temp_ratio",0.170961655227855,"hepa","45451"
"2065","pm10_indoor","pm10_outdoor",0.0944242413624305,"hepa","45451"
"2066","pm10_indoor","pm10_ratio",0.884312473557976,"hepa","45451"
"2067","pm10_indoor","pm1num_indoor",0.359008905650679,"hepa","45451"
"2068","pm10_indoor","pm1num_outdoor",0.18836810854629,"hepa","45451"
"2069","pm10_indoor","pm1num_ratio",0.377497715870054,"hepa","45451"
"2070","pm10_indoor","temp_indoor",0.0873806832206942,"hepa","45451"
"2071","pm10_indoor","temp_outdoor",0.0676777201763316,"hepa","45451"
"2072","pm10_indoor","temp_ratio",-0.0941040854953798,"hepa","45451"
"2073","pm10_outdoor","pm10_ratio",-0.112399675478502,"hepa","45451"
"2074","pm10_outdoor","pm1num_indoor",-0.0136989907461143,"hepa","45451"
"2075","pm10_outdoor","pm1num_outdoor",-0.0286591663809025,"hepa","45451"
"2076","pm10_outdoor","pm1num_ratio",0.0845765312448908,"hepa","45451"
"2077","pm10_outdoor","temp_indoor",-0.0193984508767004,"hepa","45451"
"2078","pm10_outdoor","temp_outdoor",0.405388811998503,"hepa","45451"
"2079","pm10_outdoor","temp_ratio",-0.404675831349053,"hepa","45451"
"2080","pm10_ratio","pm1num_indoor",0.248260642717091,"hepa","45451"
"2081","pm10_ratio","pm1num_outdoor",0.187277688840501,"hepa","45451"
"2082","pm10_ratio","pm1num_ratio",0.196443316581325,"hepa","45451"
"2083","pm10_ratio","temp_indoor",0.0839358920626126,"hepa","45451"
"2084","pm10_ratio","temp_outdoor",-0.00742940701596892,"hepa","45451"
"2085","pm10_ratio","temp_ratio",-0.0173581958359295,"hepa","45451"
"2086","pm1num_indoor","pm1num_outdoor",0.815958740733152,"hepa","45451"
"2087","pm1num_indoor","pm1num_ratio",0.564980563838189,"hepa","45451"
"2088","pm1num_indoor","temp_indoor",0.482151281084694,"hepa","45451"
"2089","pm1num_indoor","temp_outdoor",0.101899528335968,"hepa","45451"
"2090","pm1num_indoor","temp_ratio",-0.0458295277249441,"hepa","45451"
"2091","pm1num_outdoor","pm1num_ratio",0.040226896534024,"hepa","45451"
"2092","pm1num_outdoor","temp_indoor",0.484784130408789,"hepa","45451"
"2093","pm1num_outdoor","temp_outdoor",0.110286745869044,"hepa","45451"
"2094","pm1num_outdoor","temp_ratio",-0.0513425313274058,"hepa","45451"
"2095","pm1num_ratio","temp_indoor",0.172250720145311,"hepa","45451"
"2096","pm1num_ratio","temp_outdoor",0.0261340891387889,"hepa","45451"
"2097","pm1num_ratio","temp_ratio",-0.01776964662063,"hepa","45451"
"2098","temp_indoor","temp_outdoor",0.579294116757626,"hepa","45451"
"2099","temp_indoor","temp_ratio",-0.555323898530735,"hepa","45451"
"2100","temp_outdoor","temp_ratio",-0.959630710724624,"hepa","45451"
